"","fuel_type","fuel_type_num","transect","Community","site","site_num","fuel_site","fuel_site_num","datalogger","point_id","date","time","moisture"
"703","Laura","2","t3","B forest +reg","B forest +reg / t3","10","Laura / B forest +reg / t3","20",9,NA,2020-02-19,60,135.915492957746
"704","Laura","2","t3","B forest +reg","B forest +reg / t3","10","Laura / B forest +reg / t3","20",9,NA,2020-02-19,60,145.348837209302
"705","Laura","2","t3","B forest +reg","B forest +reg / t3","10","Laura / B forest +reg / t3","20",9,NA,2020-02-19,60,125
"706","Laura","2","t3","B forest +reg","B forest +reg / t3","10","Laura / B forest +reg / t3","20",9,NA,2020-02-27,68,129.530201342282
"707","Laura","2","t3","B forest +reg","B forest +reg / t3","10","Laura / B forest +reg / t3","20",9,NA,2020-02-27,68,125.78125
"708","Laura","2","t3","B forest +reg","B forest +reg / t3","10","Laura / B forest +reg / t3","20",9,NA,2020-02-27,68,140.909090909091
"709","Laura","2","t3","B forest +reg","B forest +reg / t3","10","Laura / B forest +reg / t3","20",9,NA,2020-02-27,68,106.493506493507
"710","Laura","2","t3","B forest +reg","B forest +reg / t3","10","Laura / B forest +reg / t3","20",9,NA,2020-02-27,68,102.941176470588
"711","Laura","2","t3","B forest +reg","B forest +reg / t3","10","Laura / B forest +reg / t3","20",9,NA,2020-03-15,85,117.514124293785
"712","Laura","2","t3","B forest +reg","B forest +reg / t3","10","Laura / B forest +reg / t3","20",9,NA,2020-03-15,85,126.984126984127
"713","Laura","2","t3","B forest +reg","B forest +reg / t3","10","Laura / B forest +reg / t3","20",9,NA,2020-03-15,85,124.107142857143
"714","Laura","2","t3","B forest +reg","B forest +reg / t3","10","Laura / B forest +reg / t3","20",9,NA,2020-03-15,85,106.153846153846
"715","Laura","2","t3","B forest +reg","B forest +reg / t3","10","Laura / B forest +reg / t3","20",9,NA,2020-03-15,85,131.632653061224
"895","Coihue","3","t1","U forest","U forest / t1","1","Coihue / U forest / t1","21",4,NA,2019-11-21,-30,109.489051094891
"896","Coihue","3","t1","U forest","U forest / t1","1","Coihue / U forest / t1","21",4,NA,2019-11-21,-30,126.612903225806
"897","Coihue","3","t1","U forest","U forest / t1","1","Coihue / U forest / t1","21",4,NA,2019-11-21,-30,110.10101010101
"898","Coihue","3","t1","U forest","U forest / t1","1","Coihue / U forest / t1","21",4,NA,2019-11-21,-30,98
"899","Coihue","3","t1","U forest","U forest / t1","1","Coihue / U forest / t1","21",4,NA,2019-11-21,-30,90.9090909090909
"900","Coihue","3","t1","U forest","U forest / t1","1","Coihue / U forest / t1","21",4,NA,2019-12-06,-15,100
"901","Coihue","3","t1","U forest","U forest / t1","1","Coihue / U forest / t1","21",4,NA,2019-12-06,-15,101.098901098901
"902","Coihue","3","t1","U forest","U forest / t1","1","Coihue / U forest / t1","21",4,NA,2019-12-06,-15,93.2432432432432
"903","Coihue","3","t1","U forest","U forest / t1","1","Coihue / U forest / t1","21",4,NA,2019-12-06,-15,104.166666666667
"904","Coihue","3","t1","U forest","U forest / t1","1","Coihue / U forest / t1","21",4,NA,2019-12-22,1,100
"905","Coihue","3","t1","U forest","U forest / t1","1","Coihue / U forest / t1","21",4,NA,2019-12-22,1,102.702702702703
"906","Coihue","3","t1","U forest","U forest / t1","1","Coihue / U forest / t1","21",4,NA,2019-12-22,1,100
"907","Coihue","3","t1","U forest","U forest / t1","1","Coihue / U forest / t1","21",4,NA,2019-12-22,1,116.666666666667
"908","Coihue","3","t1","U forest","U forest / t1","1","Coihue / U forest / t1","21",4,NA,2019-12-22,1,111.904761904762
"909","Coihue","3","t1","U forest","U forest / t1","1","Coihue / U forest / t1","21",4,NA,2020-01-04,14,119.642857142857
"910","Coihue","3","t1","U forest","U forest / t1","1","Coihue / U forest / t1","21",4,NA,2020-01-04,14,146.153846153846
"911","Coihue","3","t1","U forest","U forest / t1","1","Coihue / U forest / t1","21",4,NA,2020-01-04,14,123.333333333333
"912","Coihue","3","t1","U forest","U forest / t1","1","Coihue / U forest / t1","21",4,NA,2020-01-04,14,111.594202898551
"913","Coihue","3","t1","U forest","U forest / t1","1","Coihue / U forest / t1","21",4,NA,2020-01-04,14,124.324324324324
"914","Coihue","3","t1","U forest","U forest / t1","1","Coihue / U forest / t1","21",4,NA,2020-01-16,26,97.6744186046512
"915","Coihue","3","t1","U forest","U forest / t1","1","Coihue / U forest / t1","21",4,NA,2020-01-16,26,96
"916","Coihue","3","t1","U forest","U forest / t1","1","Coihue / U forest / t1","21",4,NA,2020-01-16,26,101.923076923077
"917","Coihue","3","t1","U forest","U forest / t1","1","Coihue / U forest / t1","21",4,NA,2020-01-16,26,108.333333333333
"918","Coihue","3","t1","U forest","U forest / t1","1","Coihue / U forest / t1","21",4,NA,2020-01-16,26,108.333333333333
"919","Coihue","3","t1","U forest","U forest / t1","1","Coihue / U forest / t1","21",4,NA,2020-01-30,40,101.666666666667
"920","Coihue","3","t1","U forest","U forest / t1","1","Coihue / U forest / t1","21",4,NA,2020-01-30,40,118.571428571429
"921","Coihue","3","t1","U forest","U forest / t1","1","Coihue / U forest / t1","21",4,NA,2020-01-30,40,109.859154929577
"922","Coihue","3","t1","U forest","U forest / t1","1","Coihue / U forest / t1","21",4,NA,2020-01-30,40,109.230769230769
"923","Coihue","3","t1","U forest","U forest / t1","1","Coihue / U forest / t1","21",4,NA,2020-01-30,40,113.513513513514
"924","Coihue","3","t1","U forest","U forest / t1","1","Coihue / U forest / t1","21",4,NA,2020-02-19,60,105.633802816901
"925","Coihue","3","t1","U forest","U forest / t1","1","Coihue / U forest / t1","21",4,NA,2020-02-19,60,105.633802816901
"926","Coihue","3","t1","U forest","U forest / t1","1","Coihue / U forest / t1","21",4,NA,2020-02-19,60,102.777777777778
"927","Coihue","3","t1","U forest","U forest / t1","1","Coihue / U forest / t1","21",4,NA,2020-02-19,60,116.923076923077
"928","Coihue","3","t1","U forest","U forest / t1","1","Coihue / U forest / t1","21",4,NA,2020-02-19,60,108.433734939759
"929","Coihue","3","t1","U forest","U forest / t1","1","Coihue / U forest / t1","21",4,NA,2020-02-27,68,104.285714285714
"930","Coihue","3","t1","U forest","U forest / t1","1","Coihue / U forest / t1","21",4,NA,2020-02-27,68,98.1132075471698
"931","Coihue","3","t1","U forest","U forest / t1","1","Coihue / U forest / t1","21",4,NA,2020-02-27,68,107.352941176471
"932","Coihue","3","t1","U forest","U forest / t1","1","Coihue / U forest / t1","21",4,NA,2020-02-27,68,106.818181818182
"933","Coihue","3","t1","U forest","U forest / t1","1","Coihue / U forest / t1","21",4,NA,2020-02-27,68,109.230769230769
"934","Coihue","3","t1","U forest","U forest / t1","1","Coihue / U forest / t1","21",4,NA,2020-03-15,85,105.405405405405
"935","Coihue","3","t1","U forest","U forest / t1","1","Coihue / U forest / t1","21",4,NA,2020-03-15,85,109.803921568627
"936","Coihue","3","t1","U forest","U forest / t1","1","Coihue / U forest / t1","21",4,NA,2020-03-15,85,105.172413793103
"937","Coihue","3","t1","U forest","U forest / t1","1","Coihue / U forest / t1","21",4,NA,2020-03-15,85,106.122448979592
"938","Coihue","3","t1","U forest","U forest / t1","1","Coihue / U forest / t1","21",4,NA,2020-03-15,85,98.5714285714286
"1026","Coihue","3","t1","B forest +reg","B forest +reg / t1","2","Coihue / B forest +reg / t1","22",3,NA,2019-11-21,-30,111.940298507463
"1027","Coihue","3","t1","B forest +reg","B forest +reg / t1","2","Coihue / B forest +reg / t1","22",3,NA,2019-11-21,-30,148.125
"1028","Coihue","3","t1","B forest +reg","B forest +reg / t1","2","Coihue / B forest +reg / t1","22",3,NA,2019-12-06,-15,112.244897959184
"1029","Coihue","3","t1","B forest +reg","B forest +reg / t1","2","Coihue / B forest +reg / t1","22",3,NA,2019-12-06,-15,104
"1030","Coihue","3","t1","B forest +reg","B forest +reg / t1","2","Coihue / B forest +reg / t1","22",3,NA,2019-12-06,-15,110.44776119403
"1031","Coihue","3","t1","B forest +reg","B forest +reg / t1","2","Coihue / B forest +reg / t1","22",3,NA,2019-12-22,1,110
"1032","Coihue","3","t1","B forest +reg","B forest +reg / t1","2","Coihue / B forest +reg / t1","22",3,NA,2019-12-22,1,114.666666666667
"1033","Coihue","3","t1","B forest +reg","B forest +reg / t1","2","Coihue / B forest +reg / t1","22",3,NA,2019-12-22,1,102.040816326531
"1034","Coihue","3","t1","B forest +reg","B forest +reg / t1","2","Coihue / B forest +reg / t1","22",3,NA,2019-12-22,1,120.634920634921
"1035","Coihue","3","t1","B forest +reg","B forest +reg / t1","2","Coihue / B forest +reg / t1","22",3,NA,2019-12-22,1,97.6190476190476
"1036","Coihue","3","t1","B forest +reg","B forest +reg / t1","2","Coihue / B forest +reg / t1","22",3,NA,2020-01-04,14,140.298507462687
"1037","Coihue","3","t1","B forest +reg","B forest +reg / t1","2","Coihue / B forest +reg / t1","22",3,NA,2020-01-04,14,126.760563380282
"1038","Coihue","3","t1","B forest +reg","B forest +reg / t1","2","Coihue / B forest +reg / t1","22",3,NA,2020-01-04,14,122.857142857143
"1039","Coihue","3","t1","B forest +reg","B forest +reg / t1","2","Coihue / B forest +reg / t1","22",3,NA,2020-01-04,14,127.777777777778
"1040","Coihue","3","t1","B forest +reg","B forest +reg / t1","2","Coihue / B forest +reg / t1","22",3,NA,2020-01-04,14,129.545454545455
"1041","Coihue","3","t1","B forest +reg","B forest +reg / t1","2","Coihue / B forest +reg / t1","22",3,NA,2020-01-16,26,133.333333333333
"1042","Coihue","3","t1","B forest +reg","B forest +reg / t1","2","Coihue / B forest +reg / t1","22",3,NA,2020-01-16,26,98.1132075471698
"1043","Coihue","3","t1","B forest +reg","B forest +reg / t1","2","Coihue / B forest +reg / t1","22",3,NA,2020-01-16,26,93.2203389830508
"1044","Coihue","3","t1","B forest +reg","B forest +reg / t1","2","Coihue / B forest +reg / t1","22",3,NA,2020-01-16,26,93.4782608695652
"1045","Coihue","3","t1","B forest +reg","B forest +reg / t1","2","Coihue / B forest +reg / t1","22",3,NA,2020-01-16,26,102.272727272727
"1046","Coihue","3","t1","B forest +reg","B forest +reg / t1","2","Coihue / B forest +reg / t1","22",3,NA,2020-01-30,40,110.810810810811
"1047","Coihue","3","t1","B forest +reg","B forest +reg / t1","2","Coihue / B forest +reg / t1","22",3,NA,2020-01-30,40,93.0555555555555
"1048","Coihue","3","t1","B forest +reg","B forest +reg / t1","2","Coihue / B forest +reg / t1","22",3,NA,2020-01-30,40,104.477611940299
"1049","Coihue","3","t1","B forest +reg","B forest +reg / t1","2","Coihue / B forest +reg / t1","22",3,NA,2020-01-30,40,115.151515151515
"1050","Coihue","3","t1","B forest +reg","B forest +reg / t1","2","Coihue / B forest +reg / t1","22",3,NA,2020-01-30,40,105.263157894737
"1051","Coihue","3","t1","B forest +reg","B forest +reg / t1","2","Coihue / B forest +reg / t1","22",3,NA,2020-02-19,60,106.060606060606
"1052","Coihue","3","t1","B forest +reg","B forest +reg / t1","2","Coihue / B forest +reg / t1","22",3,NA,2020-02-19,60,90.8163265306123
"1053","Coihue","3","t1","B forest +reg","B forest +reg / t1","2","Coihue / B forest +reg / t1","22",3,NA,2020-02-19,60,119.047619047619
"1054","Coihue","3","t1","B forest +reg","B forest +reg / t1","2","Coihue / B forest +reg / t1","22",3,NA,2020-02-19,60,101.25
"1055","Coihue","3","t1","B forest +reg","B forest +reg / t1","2","Coihue / B forest +reg / t1","22",3,NA,2020-02-19,60,118.055555555556
"1056","Coihue","3","t1","B forest +reg","B forest +reg / t1","2","Coihue / B forest +reg / t1","22",3,NA,2020-02-27,68,107.407407407407
"1057","Coihue","3","t1","B forest +reg","B forest +reg / t1","2","Coihue / B forest +reg / t1","22",3,NA,2020-02-27,68,108.571428571429
"1058","Coihue","3","t1","B forest +reg","B forest +reg / t1","2","Coihue / B forest +reg / t1","22",3,NA,2020-02-27,68,98.8372093023256
"1059","Coihue","3","t1","B forest +reg","B forest +reg / t1","2","Coihue / B forest +reg / t1","22",3,NA,2020-02-27,68,103.703703703704
"1060","Coihue","3","t1","B forest +reg","B forest +reg / t1","2","Coihue / B forest +reg / t1","22",3,NA,2020-02-27,68,106.666666666667
"1061","Coihue","3","t1","B forest +reg","B forest +reg / t1","2","Coihue / B forest +reg / t1","22",3,NA,2020-03-15,85,100
"1062","Coihue","3","t1","B forest +reg","B forest +reg / t1","2","Coihue / B forest +reg / t1","22",3,NA,2020-03-15,85,111.23595505618
"1063","Coihue","3","t1","B forest +reg","B forest +reg / t1","2","Coihue / B forest +reg / t1","22",3,NA,2020-03-15,85,100
"1064","Coihue","3","t1","B forest +reg","B forest +reg / t1","2","Coihue / B forest +reg / t1","22",3,NA,2020-03-15,85,99.290780141844
"1065","Coihue","3","t1","B forest +reg","B forest +reg / t1","2","Coihue / B forest +reg / t1","22",3,NA,2020-03-15,85,103.703703703704
"939","Coihue","3","t2","U forest","U forest / t2","5","Coihue / U forest / t2","23",8,NA,2019-11-21,-30,105.357142857143
"940","Coihue","3","t2","U forest","U forest / t2","5","Coihue / U forest / t2","23",8,NA,2019-11-21,-30,132.110091743119
"941","Coihue","3","t2","U forest","U forest / t2","5","Coihue / U forest / t2","23",8,NA,2019-11-21,-30,117.1875
"942","Coihue","3","t2","U forest","U forest / t2","5","Coihue / U forest / t2","23",8,NA,2019-11-21,-30,112.222222222222
"943","Coihue","3","t2","U forest","U forest / t2","5","Coihue / U forest / t2","23",8,NA,2019-11-21,-30,110.697674418605
"944","Coihue","3","t2","U forest","U forest / t2","5","Coihue / U forest / t2","23",8,NA,2019-12-06,-15,93.5483870967742
"945","Coihue","3","t2","U forest","U forest / t2","5","Coihue / U forest / t2","23",8,NA,2019-12-06,-15,106.849315068493
"946","Coihue","3","t2","U forest","U forest / t2","5","Coihue / U forest / t2","23",8,NA,2019-12-06,-15,109.677419354839
"947","Coihue","3","t2","U forest","U forest / t2","5","Coihue / U forest / t2","23",8,NA,2019-12-06,-15,108.620689655172
"948","Coihue","3","t2","U forest","U forest / t2","5","Coihue / U forest / t2","23",8,NA,2019-12-06,-15,104.166666666667
"949","Coihue","3","t2","U forest","U forest / t2","5","Coihue / U forest / t2","23",8,NA,2019-12-22,1,120.37037037037
"950","Coihue","3","t2","U forest","U forest / t2","5","Coihue / U forest / t2","23",8,NA,2019-12-22,1,108.247422680412
"951","Coihue","3","t2","U forest","U forest / t2","5","Coihue / U forest / t2","23",8,NA,2019-12-22,1,109.859154929577
"952","Coihue","3","t2","U forest","U forest / t2","5","Coihue / U forest / t2","23",8,NA,2019-12-22,1,116.666666666667
"953","Coihue","3","t2","U forest","U forest / t2","5","Coihue / U forest / t2","23",8,NA,2019-12-22,1,107.692307692308
"954","Coihue","3","t2","U forest","U forest / t2","5","Coihue / U forest / t2","23",8,NA,2020-01-04,14,118.421052631579
"955","Coihue","3","t2","U forest","U forest / t2","5","Coihue / U forest / t2","23",8,NA,2020-01-04,14,128.571428571429
"956","Coihue","3","t2","U forest","U forest / t2","5","Coihue / U forest / t2","23",8,NA,2020-01-04,14,130.952380952381
"957","Coihue","3","t2","U forest","U forest / t2","5","Coihue / U forest / t2","23",8,NA,2020-01-04,14,137.5
"958","Coihue","3","t2","U forest","U forest / t2","5","Coihue / U forest / t2","23",8,NA,2020-01-04,14,114.285714285714
"959","Coihue","3","t2","U forest","U forest / t2","5","Coihue / U forest / t2","23",8,NA,2020-01-16,26,117.391304347826
"960","Coihue","3","t2","U forest","U forest / t2","5","Coihue / U forest / t2","23",8,NA,2020-01-16,26,113.333333333333
"961","Coihue","3","t2","U forest","U forest / t2","5","Coihue / U forest / t2","23",8,NA,2020-01-16,26,122.222222222222
"962","Coihue","3","t2","U forest","U forest / t2","5","Coihue / U forest / t2","23",8,NA,2020-01-16,26,130.769230769231
"963","Coihue","3","t2","U forest","U forest / t2","5","Coihue / U forest / t2","23",8,NA,2020-01-16,26,117.142857142857
"964","Coihue","3","t2","U forest","U forest / t2","5","Coihue / U forest / t2","23",8,NA,2020-01-30,40,115.151515151515
"965","Coihue","3","t2","U forest","U forest / t2","5","Coihue / U forest / t2","23",8,NA,2020-01-30,40,118.461538461538
"966","Coihue","3","t2","U forest","U forest / t2","5","Coihue / U forest / t2","23",8,NA,2020-01-30,40,106.666666666667
"967","Coihue","3","t2","U forest","U forest / t2","5","Coihue / U forest / t2","23",8,NA,2020-01-30,40,120
"968","Coihue","3","t2","U forest","U forest / t2","5","Coihue / U forest / t2","23",8,NA,2020-01-30,40,113.953488372093
"969","Coihue","3","t2","U forest","U forest / t2","5","Coihue / U forest / t2","23",8,NA,2020-02-19,60,114.166666666667
"970","Coihue","3","t2","U forest","U forest / t2","5","Coihue / U forest / t2","23",8,NA,2020-02-19,60,98.6111111111111
"971","Coihue","3","t2","U forest","U forest / t2","5","Coihue / U forest / t2","23",8,NA,2020-02-19,60,128.571428571429
"972","Coihue","3","t2","U forest","U forest / t2","5","Coihue / U forest / t2","23",8,NA,2020-02-27,68,120.512820512821
"973","Coihue","3","t2","U forest","U forest / t2","5","Coihue / U forest / t2","23",8,NA,2020-02-27,68,103.125
"974","Coihue","3","t2","U forest","U forest / t2","5","Coihue / U forest / t2","23",8,NA,2020-02-27,68,108.450704225352
"975","Coihue","3","t2","U forest","U forest / t2","5","Coihue / U forest / t2","23",8,NA,2020-02-27,68,104.477611940299
"976","Coihue","3","t2","U forest","U forest / t2","5","Coihue / U forest / t2","23",8,NA,2020-02-27,68,108.823529411765
"977","Coihue","3","t2","U forest","U forest / t2","5","Coihue / U forest / t2","23",8,NA,2020-03-15,85,104.545454545455
"978","Coihue","3","t2","U forest","U forest / t2","5","Coihue / U forest / t2","23",8,NA,2020-03-15,85,105
"979","Coihue","3","t2","U forest","U forest / t2","5","Coihue / U forest / t2","23",8,NA,2020-03-15,85,111.842105263158
"980","Coihue","3","t2","U forest","U forest / t2","5","Coihue / U forest / t2","23",8,NA,2020-03-15,85,100
"981","Coihue","3","t2","U forest","U forest / t2","5","Coihue / U forest / t2","23",8,NA,2020-03-15,85,105
"1066","Coihue","3","t2","B forest +reg","B forest +reg / t2","6","Coihue / B forest +reg / t2","24",7,NA,2019-11-21,-30,100.826446280992
